Peptide,Protein,Replicate,Precursor Mz,Precursor Charge,Product Mz,Product Charge,Fragment Ion,Retention Time,Area,Background,Peak Rank
SM 18:1/22:2,SM,S11B,783.6,1,184.1,1,Ion [184.100549/184.100549],5.32,209011,18045,1
SM 18:1/22:2,SM,S1C,783.6,1,184.1,1,Ion [184.100549/184.100549],5.3,354715,45624,1
SM 18:1/22:2,SM,S2C,783.6,1,184.1,1,Ion [184.100549/184.100549],5.28,340310,46519,1
SM 18:1/22:2,SM,S3C,783.6,1,184.1,1,Ion [184.100549/184.100549],5.33,400757,61061,1
SM 18:1/22:2,SM,S4C,783.6,1,184.1,1,Ion [184.100549/184.100549],5.29,413959,45523,1
SM 18:1/22:2,SM,S5C,783.6,1,184.1,1,Ion [184.100549/184.100549],5.29,324411,38872,1
SM 18:1/22:2,SM,S6C,783.6,1,184.1,1,Ion [184.100549/184.100549],5.31,273048,44305,1
SM 18:1/22:2,SM,S7C,783.6,1,184.1,1,Ion [184.100549/184.100549],5.31,220647,32310,1
SM 18:1/22:2,SM,S8C,783.6,1,184.1,1,Ion [184.100549/184.100549],5.32,437258,54724,1
SM 18:1/22:2,SM,S9C,783.6,1,184.1,1,Ion [184.100549/184.100549],5.32,376740,43158,1
SM 18:1/22:2,SM,S10C,783.6,1,184.1,1,Ion [184.100549/184.100549],5.33,378349,51692,1
SM 18:1/22:2,SM,S11C,783.6,1,184.1,1,Ion [184.100549/184.100549],5.31,310529,41144,1
SM 18:1/22:2,SM,S1D,783.6,1,184.1,1,Ion [184.100549/184.100549],5.32,260848,37925,1
SM 18:1/22:2,SM,S2D,783.6,1,184.1,1,Ion [184.100549/184.100549],5.31,256179,37129,1
SM 18:1/22:2,SM,S3D,783.6,1,184.1,1,Ion [184.100549/184.100549],5.31,205051,32452,1
SM 18:1/22:2,SM,S4D,783.6,1,184.1,1,Ion [184.100549/184.100549],5.31,232340,29975,1
SM 18:1/22:2,SM,S5D,783.6,1,184.1,1,Ion [184.100549/184.100549],5.29,231304,35336,1
SM 18:1/22:2,SM,S6D,783.6,1,184.1,1,Ion [184.100549/184.100549],5.34,213432,27713,1
SM 18:1/22:2,SM,S7D,783.6,1,184.1,1,Ion [184.100549/184.100549],5.32,314571,43977,1
SM 18:1/22:2,SM,S8D,783.6,1,184.1,1,Ion [184.100549/184.100549],5.3,477620,46680,1
SM 18:1/22:2,SM,S9D,783.6,1,184.1,1,Ion [184.100549/184.100549],5.31,334840,38192,1
SM 18:1/22:2,SM,S10D,783.6,1,184.1,1,Ion [184.100549/184.100549],5.29,234383,29670,1
SM 18:1/22:2,SM,S11D,783.6,1,184.1,1,Ion [184.100549/184.100549],5.29,203739,25022,1
SM 18:1/22:2,SM,Blank_1,783.6,1,184.1,1,Ion [184.100549/184.100549],5.41,3,171,1
SM 18:1/22:2,SM,Blank_2,783.6,1,184.1,1,Ion [184.100549/184.100549],5.45,18,298,1
SM 18:1/22:2,SM,TQC_1,783.6,1,184.1,1,Ion [184.100549/184.100549],5.27,336778,37910,1
SM 18:1/22:2,SM,TQC_2,783.6,1,184.1,1,Ion [184.100549/184.100549],5.27,323535,34175,1
SM 18:1/22:2,SM,TQC_3,783.6,1,184.1,1,Ion [184.100549/184.100549],5.27,339872,38438,1
SM 18:1/22:2,SM,TQC_4,783.6,1,184.1,1,Ion [184.100549/184.100549],5.29,341295,33016,1
SM 18:1/22:2,SM,TQC_5,783.6,1,184.1,1,Ion [184.100549/184.100549],5.28,325980,35251,1
SM 18:1/22:2,SM,TQC_6,783.6,1,184.1,1,Ion [184.100549/184.100549],5.28,352818,38115,1
SM 18:1/22:2,SM,TQC_7,783.6,1,184.1,1,Ion [184.100549/184.100549],5.29,322067,43887,1
SM 18:1/22:2,SM,TQC_8,783.6,1,184.1,1,Ion [184.100549/184.100549],5.3,343579,37262,1
SM 18:1/22:2,SM,TQC_9,783.6,1,184.1,1,Ion [184.100549/184.100549],5.31,338230,40441,1
SM 18:1/22:2,SM,TQC_10,783.6,1,184.1,1,Ion [184.100549/184.100549],5.31,332630,37026,1
SM 18:1/22:2,SM,TQC_11,783.6,1,184.1,1,Ion [184.100549/184.100549],5.32,361213,39346,1
SM 18:1/22:2,SM,TQC_12,783.6,1,184.1,1,Ion [184.100549/184.100549],5.33,356574,38020,1
SM 18:1/22:3,SM,S1A,781.6,1,184.1,1,Ion [184.100549/184.100549],5.34,27677,5213,1
SM 18:1/22:3,SM,S2A,781.6,1,184.1,1,Ion [184.100549/184.100549],5.31,27785,4653,1
SM 18:1/22:3,SM,S3A,781.6,1,184.1,1,Ion [184.100549/184.100549],5.29,17962,3888,1
SM 18:1/22:3,SM,S4A,781.6,1,184.1,1,Ion [184.100549/184.100549],5.29,15401,4059,1
SM 18:1/22:3,SM,S5A,781.6,1,184.1,1,Ion [184.100549/184.100549],5.31,20512,5749,1
SM 18:1/22:3,SM,S6A,781.6,1,184.1,1,Ion [184.100549/184.100549],5.36,16973,3529,1
SM 18:1/22:3,SM,S7A,781.6,1,184.1,1,Ion [184.100549/184.100549],5.29,22615,4840,1
SM 18:1/22:3,SM,S8A,781.6,1,184.1,1,Ion [184.100549/184.100549],5.31,23103,5066,1
SM 18:1/22:3,SM,S9A,781.6,1,184.1,1,Ion [184.100549/184.100549],5.32,19742,5554,1
SM 18:1/22:3,SM,S10A,781.6,1,184.1,1,Ion [184.100549/184.100549],5.32,21418,4986,1
SM 18:1/22:3,SM,S11A,781.6,1,184.1,1,Ion [184.100549/184.100549],5.29,19082,4433,1
SM 18:1/22:3,SM,S1B,781.6,1,184.1,1,Ion [184.100549/184.100549],5.32,7491,2819,1
SM 18:1/22:3,SM,S2B,781.6,1,184.1,1,Ion [184.100549/184.100549],5.28,11890,2811,1
SM 18:1/22:3,SM,S3B,781.6,1,184.1,1,Ion [184.100549/184.100549],5.29,9649,2786,1
SM 18:1/22:3,SM,S4B,781.6,1,184.1,1,Ion [184.100549/184.100549],5.3,13551,3633,1
SM 18:1/22:3,SM,S5B,781.6,1,184.1,1,Ion [184.100549/184.100549],5.32,9195,3553,1
SM 18:1/22:3,SM,S6B,781.6,1,184.1,1,Ion [184.100549/184.100549],5.3,8219,3645,1
SM 18:1/22:3,SM,S7B,781.6,1,184.1,1,Ion [184.100549/184.100549],5.29,8730,3150,1
SM 18:1/22:3,SM,S8B,781.6,1,184.1,1,Ion [184.100549/184.100549],5.3,11322,3095,1
SM 18:1/22:3,SM,S9B,781.6,1,184.1,1,Ion [184.100549/184.100549],5.28,11720,2936,1
SM 18:1/22:3,SM,S10B,781.6,1,184.1,1,Ion [184.100549/184.100549],5.31,9655,4681,1
SM 18:1/22:3,SM,S11B,781.6,1,184.1,1,Ion [184.100549/184.100549],5.29,9554,3881,1
SM 18:1/22:3,SM,S1C,781.6,1,184.1,1,Ion [184.100549/184.100549],5.29,44816,6766,1
SM 18:1/22:3,SM,S2C,781.6,1,184.1,1,Ion [184.100549/184.100549],5.26,38977,7353,1
SM 18:1/22:3,SM,S3C,781.6,1,184.1,1,Ion [184.100549/184.100549],5.3,44097,7353,1
SM 18:1/22:3,SM,S4C,781.6,1,184.1,1,Ion [184.100549/184.100549],5.28,42225,6262,1
SM 18:1/22:3,SM,S5C,781.6,1,184.1,1,Ion [184.100549/184.100549],5.28,44194,6500,1
SM 18:1/22:3,SM,S6C,781.6,1,184.1,1,Ion [184.100549/184.100549],5.3,58776,8004,1
SM 18:1/22:3,SM,S7C,781.6,1,184.1,1,Ion [184.100549/184.100549],5.28,32726,6799,1
SM 18:1/22:3,SM,S8C,781.6,1,184.1,1,Ion [184.100549/184.100549],5.31,42854,7658,1
SM 18:1/22:3,SM,S9C,781.6,1,184.1,1,Ion [184.100549/184.100549],5.32,39053,6243,1
SM 18:1/22:3,SM,S10C,781.6,1,184.1,1,Ion [184.100549/184.100549],5.32,45629,6980,1
SM 18:1/22:3,SM,S11C,781.6,1,184.1,1,Ion [184.100549/184.100549],5.29,45809,7111,1
SM 18:1/22:3,SM,S1D,781.6,1,184.1,1,Ion [184.100549/184.100549],5.32,22862,5580,1
SM 18:1/22:3,SM,S2D,781.6,1,184.1,1,Ion [184.100549/184.100549],5.32,20729,5943,1
SM 18:1/22:3,SM,S3D,781.6,1,184.1,1,Ion [184.100549/184.100549],5.28,41221,6649,1
SM 18:1/22:3,SM,S4D,781.6,1,184.1,1,Ion [184.100549/184.100549],5.31,32058,7199,1
SM 18:1/22:3,SM,S5D,781.6,1,184.1,1,Ion [184.100549/184.100549],5.24,50837,6795,1
SM 18:1/22:3,SM,S6D,781.6,1,184.1,1,Ion [184.100549/184.100549],5.32,23556,5174,1
SM 18:1/22:3,SM,S7D,781.6,1,184.1,1,Ion [184.100549/184.100549],5.31,30857,5700,1
SM 18:1/22:3,SM,S8D,781.6,1,184.1,1,Ion [184.100549/184.100549],5.29,46743,6303,1
SM 18:1/22:3,SM,S9D,781.6,1,184.1,1,Ion [184.100549/184.100549],5.3,31498,7422,1
SM 18:1/22:3,SM,S10D,781.6,1,184.1,1,Ion [184.100549/184.100549],5.28,25611,6878,1
SM 18:1/22:3,SM,S11D,781.6,1,184.1,1,Ion [184.100549/184.100549],5.29,23510,5077,1
SM 18:1/22:3,SM,Blank_1,781.6,1,184.1,1,Ion [184.100549/184.100549],5.43,1,56,1
SM 18:1/22:3,SM,Blank_2,781.6,1,184.1,1,Ion [184.100549/184.100549],5.61,2,170,1
SM 18:1/22:3,SM,TQC_1,781.6,1,184.1,1,Ion [184.100549/184.100549],5.27,31129,5122,1
SM 18:1/22:3,SM,TQC_2,781.6,1,184.1,1,Ion [184.100549/184.100549],5.27,30741,5149,1
SM 18:1/22:3,SM,TQC_3,781.6,1,184.1,1,Ion [184.100549/184.100549],5.25,31218,4424,1
SM 18:1/22:3,SM,TQC_4,781.6,1,184.1,1,Ion [184.100549/184.100549],5.26,32672,5133,1
SM 18:1/22:3,SM,TQC_5,781.6,1,184.1,1,Ion [184.100549/184.100549],5.25,30071,5856,1
SM 18:1/22:3,SM,TQC_6,781.6,1,184.1,1,Ion [184.100549/184.100549],5.27,32414,5323,1
SM 18:1/22:3,SM,TQC_7,781.6,1,184.1,1,Ion [184.100549/184.100549],5.29,30720,6032,1
SM 18:1/22:3,SM,TQC_8,781.6,1,184.1,1,Ion [184.100549/184.100549],5.29,35108,5822,1
SM 18:1/22:3,SM,TQC_9,781.6,1,184.1,1,Ion [184.100549/184.100549],5.28,33960,5786,1
SM 18:1/22:3,SM,TQC_10,781.6,1,184.1,1,Ion [184.100549/184.100549],5.29,35784,4697,1
SM 18:1/22:3,SM,TQC_11,781.6,1,184.1,1,Ion [184.100549/184.100549],5.32,34866,5663,1
SM 18:1/22:3,SM,TQC_12,781.6,1,184.1,1,Ion [184.100549/184.100549],5.32,37274,4951,1
SM 18:1/22:4,SM,S1A,779.6,1,184.1,1,Ion [184.100549/184.100549],5.31,6371,2482,1
SM 18:1/22:4,SM,S2A,779.6,1,184.1,1,Ion [184.100549/184.100549],5.14,5880,2581,1
SM 18:1/22:4,SM,S3A,779.6,1,184.1,1,Ion [184.100549/184.100549],5.11,4195,2392,1
SM 18:1/22:4,SM,S4A,779.6,1,184.1,1,Ion [184.100549/184.100549],5.1,3160,2745,1
SM 18:1/22:4,SM,S5A,779.6,1,184.1,1,Ion [184.100549/184.100549],5.14,5169,2143,1
SM 18:1/22:4,SM,S6A,779.6,1,184.1,1,Ion [184.100549/184.100549],5.16,2854,2886,1
SM 18:1/22:4,SM,S7A,779.6,1,184.1,1,Ion [184.100549/184.100549],5.11,5489,2623,1
SM 18:1/22:4,SM,S8A,779.6,1,184.1,1,Ion [184.100549/184.100549],5.14,6818,2648,1
SM 18:1/22:4,SM,S9A,779.6,1,184.1,1,Ion [184.100549/184.100549],5.15,4523,2538,1
SM 18:1/22:4,SM,S10A,779.6,1,184.1,1,Ion [184.100549/184.100549],5.13,4100,2923,1
SM 18:1/22:4,SM,S11A,779.6,1,184.1,1,Ion [184.100549/184.100549],5.11,3445,2898,1
SM 18:1/22:4,SM,S1B,779.6,1,184.1,1,Ion [184.100549/184.100549],5.1,1444,2255,1
SM 18:1/22:4,SM,S2B,779.6,1,184.1,1,Ion [184.100549/184.100549],5.1,2949,2221,1
SM 18:1/22:4,SM,S3B,779.6,1,184.1,1,Ion [184.100549/184.100549],5.21,2319,2127,1
SM 18:1/22:4,SM,S4B,779.6,1,184.1,1,Ion [184.100549/184.100549],5.24,2153,1879,1
SM 18:1/22:4,SM,S5B,779.6,1,184.1,1,Ion [184.100549/184.100549],5.27,1905,2300,1
SM 18:1/22:4,SM,S6B,779.6,1,184.1,1,Ion [184.100549/184.100549],5.32,1799,2203,1
SM 18:1/22:4,SM,S7B,779.6,1,184.1,1,Ion [184.100549/184.100549],5.25,2622,1798,1
SM 18:1/22:4,SM,S8B,779.6,1,184.1,1,Ion [184.100549/184.100549],5.1,1584,2293,1
SM 18:1/22:4,SM,S9B,779.6,1,184.1,1,Ion [184.100549/184.100549],5.29,1864,2220,1
SM 18:1/22:4,SM,S10B,779.6,1,184.1,1,Ion [184.100549/184.100549],5.1,1422,1744,1
SM 18:1/22:4,SM,S11B,779.6,1,184.1,1,Ion [184.100549/184.100549],5.12,1597,2820,1
SM 18:1/22:4,SM,S1C,779.6,1,184.1,1,Ion [184.100549/184.100549],5.13,22746,4663,1
SM 18:1/22:4,SM,S2C,779.6,1,184.1,1,Ion [184.100549/184.100549],5.14,20462,4483,1
SM 18:1/22:4,SM,S3C,779.6,1,184.1,1,Ion [184.100549/184.100549],5.13,19432,5897,1
SM 18:1/22:4,SM,S4C,779.6,1,184.1,1,Ion [184.100549/184.100549],5.11,20538,3681,1
SM 18:1/22:4,SM,S5C,779.6,1,184.1,1,Ion [184.100549/184.100549],5.12,26088,5370,1
SM 18:1/22:4,SM,S6C,779.6,1,184.1,1,Ion [184.100549/184.100549],5.11,35307,8488,1
SM 18:1/22:4,SM,S7C,779.6,1,184.1,1,Ion [184.100549/184.100549],5.1,19867,4517,1
SM 18:1/22:4,SM,S8C,779.6,1,184.1,1,Ion [184.100549/184.100549],5.12,17770,5400,1
SM 18:1/22:4,SM,S9C,779.6,1,184.1,1,Ion [184.100549/184.100549],5.16,21616,4702,1
SM 18:1/22:4,SM,S10C,779.6,1,184.1,1,Ion [184.100549/184.100549],5.15,23251,4868,1
SM 18:1/22:4,SM,S11C,779.6,1,184.1,1,Ion [184.100549/184.100549],5.15,28197,4284,1
SM 18:1/22:4,SM,S1D,779.6,1,184.1,1,Ion [184.100549/184.100549],5.13,8681,2493,1
SM 18:1/22:4,SM,S2D,779.6,1,184.1,1,Ion [184.100549/184.100549],5.12,6395,3422,1
SM 18:1/22:4,SM,S3D,779.6,1,184.1,1,Ion [184.100549/184.100549],5.11,24843,4626,1
SM 18:1/22:4,SM,S4D,779.6,1,184.1,1,Ion [184.100549/184.100549],5.13,18949,3592,1
SM 18:1/22:4,SM,S5D,779.6,1,184.1,1,Ion [184.100549/184.100549],5.12,32690,4450,1
SM 18:1/22:4,SM,S6D,779.6,1,184.1,1,Ion [184.100549/184.100549],5.12,10115,3960,1
SM 18:1/22:4,SM,S7D,779.6,1,184.1,1,Ion [184.100549/184.100549],5.15,14137,3116,1
SM 18:1/22:4,SM,S8D,779.6,1,184.1,1,Ion [184.100549/184.100549],5.14,20488,3600,1
SM 18:1/22:4,SM,S9D,779.6,1,184.1,1,Ion [184.100549/184.100549],5.13,14966,3147,1
SM 18:1/22:4,SM,S10D,779.6,1,184.1,1,Ion [184.100549/184.100549],5.14,10984,4263,1
SM 18:1/22:4,SM,S11D,779.6,1,184.1,1,Ion [184.100549/184.100549],5.1,10457,3414,1
SM 18:1/22:4,SM,Blank_1,779.6,1,184.1,1,Ion [184.100549/184.100549],5.14,15,700,1
SM 18:1/22:4,SM,Blank_2,779.6,1,184.1,1,Ion [184.100549/184.100549],5.01,2,529,1
SM 18:1/22:4,SM,TQC_1,779.6,1,184.1,1,Ion [184.100549/184.100549],5.11,12584,3128,1
SM 18:1/22:4,SM,TQC_2,779.6,1,184.1,1,Ion [184.100549/184.100549],5.12,12397,3055,1
SM 18:1/22:4,SM,TQC_3,779.6,1,184.1,1,Ion [184.100549/184.100549],5.13,12756,3981,1
SM 18:1/22:4,SM,TQC_4,779.6,1,184.1,1,Ion [184.100549/184.100549],5.09,13469,3430,1
SM 18:1/22:4,SM,TQC_5,779.6,1,184.1,1,Ion [184.100549/184.100549],5.08,13997,2937,1
SM 18:1/22:4,SM,TQC_6,779.6,1,184.1,1,Ion [184.100549/184.100549],5.1,13320,2993,1
SM 18:1/22:4,SM,TQC_7,779.6,1,184.1,1,Ion [184.100549/184.100549],5.11,15249,2941,1
SM 18:1/22:4,SM,TQC_8,779.6,1,184.1,1,Ion [184.100549/184.100549],5.09,14323,3781,1
SM 18:1/22:4,SM,TQC_9,779.6,1,184.1,1,Ion [184.100549/184.100549],5.13,16545,2958,1
SM 18:1/22:4,SM,TQC_10,779.6,1,184.1,1,Ion [184.100549/184.100549],5.13,14944,2458,1
SM 18:1/22:4,SM,TQC_11,779.6,1,184.1,1,Ion [184.100549/184.100549],5.13,14687,3297,1
SM 18:1/22:4,SM,TQC_12,779.6,1,184.1,1,Ion [184.100549/184.100549],5.16,15061,3213,1
SM 18:1/22:5,SM,S1A,777.6,1,184.1,1,Ion [184.100549/184.100549],4.99,7183,2507,1
SM 18:1/22:5,SM,S2A,777.6,1,184.1,1,Ion [184.100549/184.100549],5.02,5912,4038,1
SM 18:1/22:5,SM,S3A,777.6,1,184.1,1,Ion [184.100549/184.100549],4.99,6099,3439,1
SM 18:1/22:5,SM,S4A,777.6,1,184.1,1,Ion [184.100549/184.100549],4.99,5029,3828,1
SM 18:1/22:5,SM,S5A,777.6,1,184.1,1,Ion [184.100549/184.100549],5.04,4515,2787,1
SM 18:1/22:5,SM,S6A,777.6,1,184.1,1,Ion [184.100549/184.100549],4.88,5514,3221,1
SM 18:1/22:5,SM,S7A,777.6,1,184.1,1,Ion [184.100549/184.100549],4.98,4453,3630,1
SM 18:1/22:5,SM,S8A,777.6,1,184.1,1,Ion [184.100549/184.100549],5.01,5073,2937,1
SM 18:1/22:5,SM,S9A,777.6,1,184.1,1,Ion [184.100549/184.100549],4.99,5857,2841,1
SM 18:1/22:5,SM,S10A,777.6,1,184.1,1,Ion [184.100549/184.100549],5.01,3989,2191,1
SM 18:1/22:5,SM,S11A,777.6,1,184.1,1,Ion [184.100549/184.100549],4.96,4592,3535,1
SM 18:1/22:5,SM,S1B,777.6,1,184.1,1,Ion [184.100549/184.100549],4.99,1186,2874,1
SM 18:1/22:5,SM,S2B,777.6,1,184.1,1,Ion [184.100549/184.100549],4.98,2974,3152,1
SM 18:1/22:5,SM,S3B,777.6,1,184.1,1,Ion [184.100549/184.100549],4.98,2225,1964,1
SM 18:1/22:5,SM,S4B,777.6,1,184.1,1,Ion [184.100549/184.100549],5,2824,1499,1
SM 18:1/22:5,SM,S5B,777.6,1,184.1,1,Ion [184.100549/184.100549],5.02,2348,2201,1
SM 18:1/22:5,SM,S6B,777.6,1,184.1,1,Ion [184.100549/184.100549],5.01,1614,2358,1
SM 18:1/22:5,SM,S7B,777.6,1,184.1,1,Ion [184.100549/184.100549],5.02,1651,3585,1
SM 18:1/22:5,SM,S8B,777.6,1,184.1,1,Ion [184.100549/184.100549],5.02,2619,2458,1
SM 18:1/22:5,SM,S9B,777.6,1,184.1,1,Ion [184.100549/184.100549],4.96,3394,2988,1
SM 18:1/22:5,SM,S10B,777.6,1,184.1,1,Ion [184.100549/184.100549],5,1976,3018,1
SM 18:1/22:5,SM,S11B,777.6,1,184.1,1,Ion [184.100549/184.100549],4.88,2638,2039,1
SM 18:1/22:5,SM,S1C,777.6,1,184.1,1,Ion [184.100549/184.100549],5.02,20984,4482,1
SM 18:1/22:5,SM,S2C,777.6,1,184.1,1,Ion [184.100549/184.100549],4.97,18510,4995,1
SM 18:1/22:5,SM,S3C,777.6,1,184.1,1,Ion [184.100549/184.100549],5.01,11845,6767,1
SM 18:1/22:5,SM,S4C,777.6,1,184.1,1,Ion [184.100549/184.100549],4.98,11787,5382,1
SM 18:1/22:5,SM,S5C,777.6,1,184.1,1,Ion [184.100549/184.100549],5.1,23302,5114,1
SM 18:1/22:5,SM,S6C,777.6,1,184.1,1,Ion [184.100549/184.100549],4.99,30589,8578,1
SM 18:1/22:5,SM,S7C,777.6,1,184.1,1,Ion [184.100549/184.100549],4.99,19147,4592,1
SM 18:1/22:5,SM,S8C,777.6,1,184.1,1,Ion [184.100549/184.100549],5.12,9937,6869,1
SM 18:1/22:5,SM,S9C,777.6,1,184.1,1,Ion [184.100549/184.100549],5,18085,4940,1
SM 18:1/22:5,SM,S10C,777.6,1,184.1,1,Ion [184.100549/184.100549],5.02,19919,4749,1
SM 18:1/22:5,SM,S11C,777.6,1,184.1,1,Ion [184.100549/184.100549],5,24897,6045,1
SM 18:1/22:5,SM,S1D,777.6,1,184.1,1,Ion [184.100549/184.100549],5.11,7164,4019,1
SM 18:1/22:5,SM,S2D,777.6,1,184.1,1,Ion [184.100549/184.100549],5.01,4574,3313,1
SM 18:1/22:5,SM,S3D,777.6,1,184.1,1,Ion [184.100549/184.100549],4.99,17594,6047,1
SM 18:1/22:5,SM,S4D,777.6,1,184.1,1,Ion [184.100549/184.100549],4.98,11975,5976,1
SM 18:1/22:5,SM,S5D,777.6,1,184.1,1,Ion [184.100549/184.100549],4.99,24245,6589,1
SM 18:1/22:5,SM,S6D,777.6,1,184.1,1,Ion [184.100549/184.100549],5.02,6417,4885,1
SM 18:1/22:5,SM,S7D,777.6,1,184.1,1,Ion [184.100549/184.100549],5.12,9440,4308,1
SM 18:1/22:5,SM,S8D,777.6,1,184.1,1,Ion [184.100549/184.100549],5.12,12301,6421,1
SM 18:1/22:5,SM,S9D,777.6,1,184.1,1,Ion [184.100549/184.100549],5.02,13879,3550,1
SM 18:1/22:5,SM,S10D,777.6,1,184.1,1,Ion [184.100549/184.100549],5.1,11300,3397,1
SM 18:1/22:5,SM,S11D,777.6,1,184.1,1,Ion [184.100549/184.100549],5.13,5534,4954,1
SM 18:1/22:5,SM,Blank_1,777.6,1,184.1,1,Ion [184.100549/184.100549],5.02,18,617,1
SM 18:1/22:5,SM,Blank_2,777.6,1,184.1,1,Ion [184.100549/184.100549],5.28,1,195,1
SM 18:1/22:5,SM,TQC_1,777.6,1,184.1,1,Ion [184.100549/184.100549],5.09,14482,3237,1
SM 18:1/22:5,SM,TQC_2,777.6,1,184.1,1,Ion [184.100549/184.100549],5.1,13300,3702,1
SM 18:1/22:5,SM,TQC_3,777.6,1,184.1,1,Ion [184.100549/184.100549],4.99,12376,2664,1
SM 18:1/22:5,SM,TQC_4,777.6,1,184.1,1,Ion [184.100549/184.100549],4.96,5624,5607,1
SM 18:1/22:5,SM,TQC_5,777.6,1,184.1,1,Ion [184.100549/184.100549],5.1,14046,4031,1
SM 18:1/22:5,SM,TQC_6,777.6,1,184.1,1,Ion [184.100549/184.100549],4.99,9428,4266,1
SM 18:1/22:5,SM,TQC_7,777.6,1,184.1,1,Ion [184.100549/184.100549],5.11,14677,3798,1
SM 18:1/22:5,SM,TQC_8,777.6,1,184.1,1,Ion [184.100549/184.100549],4.98,15265,3656,1
SM 18:1/22:5,SM,TQC_9,777.6,1,184.1,1,Ion [184.100549/184.100549],5.13,15989,4050,1
SM 18:1/22:5,SM,TQC_10,777.6,1,184.1,1,Ion [184.100549/184.100549],5.13,16220,3630,1
SM 18:1/22:5,SM,TQC_11,777.6,1,184.1,1,Ion [184.100549/184.100549],5.15,16764,4011,1
SM 18:1/22:5,SM,TQC_12,777.6,1,184.1,1,Ion [184.100549/184.100549],5.03,16742,3739,1
SM 18:1/22:6,SM,S1A,775.6,1,184.1,1,Ion [184.100549/184.100549],5.36,28088,5771,1
SM 18:1/22:6,SM,S2A,775.6,1,184.1,1,Ion [184.100549/184.100549],5.37,26498,7271,1
SM 18:1/22:6,SM,S3A,775.6,1,184.1,1,Ion [184.100549/184.100549],5.34,13861,4090,1
SM 18:1/22:6,SM,S4A,775.6,1,184.1,1,Ion [184.100549/184.100549],5.34,36204,7309,1
SM 18:1/22:6,SM,S5A,775.6,1,184.1,1,Ion [184.100549/184.100549],5.36,24306,5596,1
SM 18:1/22:6,SM,S6A,775.6,1,184.1,1,Ion [184.100549/184.100549],5.35,30194,7772,1
SM 18:1/22:6,SM,S7A,775.6,1,184.1,1,Ion [184.100549/184.100549],5.33,20314,5848,1
SM 18:1/22:6,SM,S8A,775.6,1,184.1,1,Ion [184.100549/184.100549],5.36,20788,5981,1
SM 18:1/22:6,SM,S9A,775.6,1,184.1,1,Ion [184.100549/184.100549],5.35,22003,5489,1
SM 18:1/22:6,SM,S10A,775.6,1,184.1,1,Ion [184.100549/184.100549],5.36,32196,7652,1
SM 18:1/22:6,SM,S11A,775.6,1,184.1,1,Ion [184.100549/184.100549],5.35,26735,7218,1
SM 18:1/22:6,SM,S1B,775.6,1,184.1,1,Ion [184.100549/184.100549],5.34,12610,4391,1
SM 18:1/22:6,SM,S2B,775.6,1,184.1,1,Ion [184.100549/184.100549],5.36,12327,4242,1
SM 18:1/22:6,SM,S3B,775.6,1,184.1,1,Ion [184.100549/184.100549],5.35,12476,4793,1
SM 18:1/22:6,SM,S4B,775.6,1,184.1,1,Ion [184.100549/184.100549],5.34,14670,5871,1
SM 18:1/22:6,SM,S5B,775.6,1,184.1,1,Ion [184.100549/184.100549],5.35,13323,5687,1
SM 18:1/22:6,SM,S6B,775.6,1,184.1,1,Ion [184.100549/184.100549],5.34,12254,6323,1
SM 18:1/22:6,SM,S7B,775.6,1,184.1,1,Ion [184.100549/184.100549],5.33,11627,3589,1
SM 18:1/22:6,SM,S8B,775.6,1,184.1,1,Ion [184.100549/184.100549],5.37,13380,4549,1
SM 18:1/22:6,SM,S9B,775.6,1,184.1,1,Ion [184.100549/184.100549],5.31,11200,4451,1
SM 18:1/22:6,SM,S10B,775.6,1,184.1,1,Ion [184.100549/184.100549],5.33,14507,3661,1
SM 18:1/22:6,SM,S11B,775.6,1,184.1,1,Ion [184.100549/184.100549],5.34,13933,4471,1
SM 18:1/22:6,SM,S1C,775.6,1,184.1,1,Ion [184.100549/184.100549],5.35,25506,7527,1
SM 18:1/22:6,SM,S2C,775.6,1,184.1,1,Ion [184.100549/184.100549],5.32,19929,7125,1
SM 18:1/22:6,SM,S3C,775.6,1,184.1,1,Ion [184.100549/184.100549],5.34,28798,8558,1
SM 18:1/22:6,SM,S4C,775.6,1,184.1,1,Ion [184.100549/184.100549],5.35,26926,9069,1
SM 18:1/22:6,SM,S5C,775.6,1,184.1,1,Ion [184.100549/184.100549],5.33,23767,7626,1
SM 18:1/22:6,SM,S6C,775.6,1,184.1,1,Ion [184.100549/184.100549],5.35,20297,6119,1
SM 18:1/22:6,SM,S7C,775.6,1,184.1,1,Ion [184.100549/184.100549],5.36,16042,5590,1
SM 18:1/22:6,SM,S8C,775.6,1,184.1,1,Ion [184.100549/184.100549],5.37,28250,7436,1
SM 18:1/22:6,SM,S9C,775.6,1,184.1,1,Ion [184.100549/184.100549],5.34,20194,7732,1
SM 18:1/22:6,SM,S10C,775.6,1,184.1,1,Ion [184.100549/184.100549],5.36,19946,6974,1
SM 18:1/22:6,SM,S11C,775.6,1,184.1,1,Ion [184.100549/184.100549],5.35,20523,5308,1
SM 18:1/22:6,SM,S1D,775.6,1,184.1,1,Ion [184.100549/184.100549],5.35,15785,7203,1
SM 18:1/22:6,SM,S2D,775.6,1,184.1,1,Ion [184.100549/184.100549],5.37,22329,5716,1
SM 18:1/22:6,SM,S3D,775.6,1,184.1,1,Ion [184.100549/184.100549],5.38,15371,5278,1
