Peptide,Protein,Replicate,Precursor Mz,Precursor Charge,Product Mz,Product Charge,Fragment Ion,Retention Time,Area,Background,Peak Rank
PE 38:5,PE,TQC_6,766.5,1,625.5,1,Ion [625.500549/625.500549],3.79,205684,3971,1
PE 38:5,PE,TQC_7,766.5,1,625.5,1,Ion [625.500549/625.500549],3.79,227332,3114,1
PE 38:5,PE,TQC_8,766.5,1,625.5,1,Ion [625.500549/625.500549],3.8,243370,2223,1
PE 38:5,PE,TQC_9,766.5,1,625.5,1,Ion [625.500549/625.500549],3.8,183452,5143,1
PE 38:5,PE,TQC_10,766.5,1,625.5,1,Ion [625.500549/625.500549],3.8,215550,3759,1
PE 38:5,PE,TQC_11,766.5,1,625.5,1,Ion [625.500549/625.500549],3.8,201802,3850,1
PE 38:5,PE,TQC_12,766.5,1,625.5,1,Ion [625.500549/625.500549],3.8,223201,4201,1
PE 38:6,PE,S1A,764.5,1,623.5,1,Ion [623.500549/623.500549],3.81,397695,8055,1
PE 38:6,PE,S2A,764.5,1,623.5,1,Ion [623.500549/623.500549],3.81,474634,5537,1
PE 38:6,PE,S3A,764.5,1,623.5,1,Ion [623.500549/623.500549],3.81,414818,4245,1
PE 38:6,PE,S4A,764.5,1,623.5,1,Ion [623.500549/623.500549],3.81,487774,9935,1
PE 38:6,PE,S5A,764.5,1,623.5,1,Ion [623.500549/623.500549],3.81,428746,5679,1
PE 38:6,PE,S6A,764.5,1,623.5,1,Ion [623.500549/623.500549],3.81,395342,8226,1
PE 38:6,PE,S7A,764.5,1,623.5,1,Ion [623.500549/623.500549],3.81,431129,6391,1
PE 38:6,PE,S8A,764.5,1,623.5,1,Ion [623.500549/623.500549],3.81,392985,7304,1
PE 38:6,PE,S9A,764.5,1,623.5,1,Ion [623.500549/623.500549],3.81,640187,7263,1
PE 38:6,PE,S10A,764.5,1,623.5,1,Ion [623.500549/623.500549],3.81,618485,12556,1
PE 38:6,PE,S11A,764.5,1,623.5,1,Ion [623.500549/623.500549],3.81,826667,8498,1
PE 38:6,PE,S1B,764.5,1,623.5,1,Ion [623.500549/623.500549],3.81,173832,4988,1
PE 38:6,PE,S2B,764.5,1,623.5,1,Ion [623.500549/623.500549],3.81,280960,4119,1
PE 38:6,PE,S3B,764.5,1,623.5,1,Ion [623.500549/623.500549],3.81,316022,7829,1
PE 38:6,PE,S4B,764.5,1,623.5,1,Ion [623.500549/623.500549],3.8,379533,8154,1
PE 38:6,PE,S5B,764.5,1,623.5,1,Ion [623.500549/623.500549],3.81,226367,4559,1
PE 38:6,PE,S6B,764.5,1,623.5,1,Ion [623.500549/623.500549],3.81,273421,5584,1
PE 38:6,PE,S7B,764.5,1,623.5,1,Ion [623.500549/623.500549],3.81,340607,5119,1
PE 38:6,PE,S8B,764.5,1,623.5,1,Ion [623.500549/623.500549],3.81,422562,9485,1
PE 38:6,PE,S9B,764.5,1,623.5,1,Ion [623.500549/623.500549],3.81,427678,10150,1
PE 38:6,PE,S10B,764.5,1,623.5,1,Ion [623.500549/623.500549],3.81,404784,5837,1
PE 38:6,PE,S11B,764.5,1,623.5,1,Ion [623.500549/623.500549],3.81,388926,6927,1
PE 38:6,PE,S1C,764.5,1,623.5,1,Ion [623.500549/623.500549],3.8,217379,4218,1
PE 38:6,PE,S2C,764.5,1,623.5,1,Ion [623.500549/623.500549],3.8,306433,6651,1
PE 38:6,PE,S3C,764.5,1,623.5,1,Ion [623.500549/623.500549],3.81,255609,6923,1
PE 38:6,PE,S4C,764.5,1,623.5,1,Ion [623.500549/623.500549],3.81,405985,7903,1
PE 38:6,PE,S5C,764.5,1,623.5,1,Ion [623.500549/623.500549],3.81,228506,4415,1
PE 38:6,PE,S6C,764.5,1,623.5,1,Ion [623.500549/623.500549],3.81,259547,7521,1
PE 38:6,PE,S7C,764.5,1,623.5,1,Ion [623.500549/623.500549],3.81,170734,3723,1
PE 38:6,PE,S8C,764.5,1,623.5,1,Ion [623.500549/623.500549],3.81,299078,6239,1
PE 38:6,PE,S9C,764.5,1,623.5,1,Ion [623.500549/623.500549],3.81,275138,9401,1
PE 38:6,PE,S10C,764.5,1,623.5,1,Ion [623.500549/623.500549],3.83,342387,8346,1
PE 38:6,PE,S11C,764.5,1,623.5,1,Ion [623.500549/623.500549],3.81,278169,7817,1
PE 38:6,PE,S1D,764.5,1,623.5,1,Ion [623.500549/623.500549],3.81,216822,4441,1
PE 38:6,PE,S2D,764.5,1,623.5,1,Ion [623.500549/623.500549],3.81,413517,3024,1
PE 38:6,PE,S3D,764.5,1,623.5,1,Ion [623.500549/623.500549],3.81,403419,7439,1
PE 38:6,PE,S4D,764.5,1,623.5,1,Ion [623.500549/623.500549],3.81,373816,4384,1
PE 38:6,PE,S5D,764.5,1,623.5,1,Ion [623.500549/623.500549],3.81,412630,6362,1
PE 38:6,PE,S6D,764.5,1,623.5,1,Ion [623.500549/623.500549],3.81,261549,6437,1
PE 38:6,PE,S7D,764.5,1,623.5,1,Ion [623.500549/623.500549],3.81,289126,6511,1
PE 38:6,PE,S8D,764.5,1,623.5,1,Ion [623.500549/623.500549],3.81,568146,10858,1
PE 38:6,PE,S9D,764.5,1,623.5,1,Ion [623.500549/623.500549],3.81,474181,9464,1
PE 38:6,PE,S10D,764.5,1,623.5,1,Ion [623.500549/623.500549],3.81,427813,7907,1
PE 38:6,PE,S11D,764.5,1,623.5,1,Ion [623.500549/623.500549],3.81,476146,7285,1
PE 38:6,PE,Blank_1,764.5,1,623.5,1,Ion [623.500549/623.500549],3.83,280,369,1
PE 38:6,PE,Blank_2,764.5,1,623.5,1,Ion [623.500549/623.500549],3.27,20,406,1
PE 38:6,PE,TQC_1,764.5,1,623.5,1,Ion [623.500549/623.500549],3.8,412669,6123,1
PE 38:6,PE,TQC_2,764.5,1,623.5,1,Ion [623.500549/623.500549],3.8,370810,2247,1
PE 38:6,PE,TQC_3,764.5,1,623.5,1,Ion [623.500549/623.500549],3.8,399081,2847,1
PE 38:6,PE,TQC_4,764.5,1,623.5,1,Ion [623.500549/623.500549],3.8,411689,4660,1
PE 38:6,PE,TQC_5,764.5,1,623.5,1,Ion [623.500549/623.500549],3.81,332112,6956,1
PE 38:6,PE,TQC_6,764.5,1,623.5,1,Ion [623.500549/623.500549],3.8,395032,7185,1
PE 38:6,PE,TQC_7,764.5,1,623.5,1,Ion [623.500549/623.500549],3.81,393185,6340,1
PE 38:6,PE,TQC_8,764.5,1,623.5,1,Ion [623.500549/623.500549],3.81,392574,7410,1
PE 38:6,PE,TQC_9,764.5,1,623.5,1,Ion [623.500549/623.500549],3.81,418698,3887,1
PE 38:6,PE,TQC_10,764.5,1,623.5,1,Ion [623.500549/623.500549],3.81,339303,7284,1
PE 38:6,PE,TQC_11,764.5,1,623.5,1,Ion [623.500549/623.500549],3.81,352602,6157,1
PE 38:6,PE,TQC_12,764.5,1,623.5,1,Ion [623.500549/623.500549],3.81,329041,4651,1
PE 40:0,PE,S1A,804.6,1,663.6,1,Ion [663.600549/663.600549],3.76,11628,1197,1
PE 40:0,PE,S2A,804.6,1,663.6,1,Ion [663.600549/663.600549],3.67,9622,951,1
PE 40:0,PE,S3A,804.6,1,663.6,1,Ion [663.600549/663.600549],3.67,8724,985,1
PE 40:0,PE,S4A,804.6,1,663.6,1,Ion [663.600549/663.600549],3.67,11803,973,1
PE 40:0,PE,S5A,804.6,1,663.6,1,Ion [663.600549/663.600549],3.67,11196,1116,1
PE 40:0,PE,S6A,804.6,1,663.6,1,Ion [663.600549/663.600549],3.67,12549,1009,1
PE 40:0,PE,S7A,804.6,1,663.6,1,Ion [663.600549/663.600549],3.67,11839,1046,1
PE 40:0,PE,S8A,804.6,1,663.6,1,Ion [663.600549/663.600549],3.68,10688,1194,1
PE 40:0,PE,S9A,804.6,1,663.6,1,Ion [663.600549/663.600549],3.67,10220,1326,1
PE 40:0,PE,S10A,804.6,1,663.6,1,Ion [663.600549/663.600549],3.75,13069,1153,1
PE 40:0,PE,S11A,804.6,1,663.6,1,Ion [663.600549/663.600549],3.75,10880,1080,1
PE 40:0,PE,S1B,804.6,1,663.6,1,Ion [663.600549/663.600549],3.76,7487,1168,1
PE 40:0,PE,S2B,804.6,1,663.6,1,Ion [663.600549/663.600549],3.76,8131,1232,1
PE 40:0,PE,S3B,804.6,1,663.6,1,Ion [663.600549/663.600549],3.76,7340,1082,1
PE 40:0,PE,S4B,804.6,1,663.6,1,Ion [663.600549/663.600549],3.76,6470,1180,1
PE 40:0,PE,S5B,804.6,1,663.6,1,Ion [663.600549/663.600549],3.76,6107,1199,1
PE 40:0,PE,S6B,804.6,1,663.6,1,Ion [663.600549/663.600549],3.75,5318,1277,1
PE 40:0,PE,S7B,804.6,1,663.6,1,Ion [663.600549/663.600549],3.75,6846,1428,1
PE 40:0,PE,S8B,804.6,1,663.6,1,Ion [663.600549/663.600549],3.76,6536,1193,1
PE 40:0,PE,S9B,804.6,1,663.6,1,Ion [663.600549/663.600549],3.75,9332,1400,1
PE 40:0,PE,S10B,804.6,1,663.6,1,Ion [663.600549/663.600549],3.76,6895,1157,1
PE 40:0,PE,S11B,804.6,1,663.6,1,Ion [663.600549/663.600549],3.76,7638,1120,1
PE 40:0,PE,S1C,804.6,1,663.6,1,Ion [663.600549/663.600549],3.67,13174,1316,1
PE 40:0,PE,S2C,804.6,1,663.6,1,Ion [663.600549/663.600549],3.65,11659,1289,1
PE 40:0,PE,S3C,804.6,1,663.6,1,Ion [663.600549/663.600549],3.67,10744,1303,1
PE 40:0,PE,S4C,804.6,1,663.6,1,Ion [663.600549/663.600549],3.67,14870,1208,1
PE 40:0,PE,S5C,804.6,1,663.6,1,Ion [663.600549/663.600549],3.65,7004,1581,1
PE 40:0,PE,S6C,804.6,1,663.6,1,Ion [663.600549/663.600549],3.67,7884,1068,1
PE 40:0,PE,S7C,804.6,1,663.6,1,Ion [663.600549/663.600549],3.76,7327,1104,1
PE 40:0,PE,S8C,804.6,1,663.6,1,Ion [663.600549/663.600549],3.67,10799,1310,1
PE 40:0,PE,S9C,804.6,1,663.6,1,Ion [663.600549/663.600549],3.76,10631,1399,1
PE 40:0,PE,S10C,804.6,1,663.6,1,Ion [663.600549/663.600549],3.67,9438,1308,1
PE 40:0,PE,S11C,804.6,1,663.6,1,Ion [663.600549/663.600549],3.76,10099,1163,1
PE 40:0,PE,S1D,804.6,1,663.6,1,Ion [663.600549/663.600549],3.67,7770,1195,1
PE 40:0,PE,S2D,804.6,1,663.6,1,Ion [663.600549/663.600549],3.67,9839,1453,1
PE 40:0,PE,S3D,804.6,1,663.6,1,Ion [663.600549/663.600549],3.76,9043,1129,1
PE 40:0,PE,S4D,804.6,1,663.6,1,Ion [663.600549/663.600549],3.67,9794,1166,1
PE 40:0,PE,S5D,804.6,1,663.6,1,Ion [663.600549/663.600549],3.76,7444,1316,1
PE 40:0,PE,S6D,804.6,1,663.6,1,Ion [663.600549/663.600549],3.68,5889,1236,1
PE 40:0,PE,S7D,804.6,1,663.6,1,Ion [663.600549/663.600549],3.76,8433,1306,1
PE 40:0,PE,S8D,804.6,1,663.6,1,Ion [663.600549/663.600549],3.67,9731,1126,1
PE 40:0,PE,S9D,804.6,1,663.6,1,Ion [663.600549/663.600549],3.75,6695,1367,1
PE 40:0,PE,S10D,804.6,1,663.6,1,Ion [663.600549/663.600549],3.76,9053,1500,1
PE 40:0,PE,S11D,804.6,1,663.6,1,Ion [663.600549/663.600549],3.75,9589,1394,1
PE 40:0,PE,Blank_1,804.6,1,663.6,1,Ion [663.600549/663.600549],#N/A,#N/A,#N/A,#N/A
PE 40:0,PE,Blank_2,804.6,1,663.6,1,Ion [663.600549/663.600549],3.84,5,1018,1
PE 40:0,PE,TQC_1,804.6,1,663.6,1,Ion [663.600549/663.600549],3.76,9497,2535,1
PE 40:0,PE,TQC_2,804.6,1,663.6,1,Ion [663.600549/663.600549],3.67,11145,1455,1
PE 40:0,PE,TQC_3,804.6,1,663.6,1,Ion [663.600549/663.600549],3.76,10286,3359,1
PE 40:0,PE,TQC_4,804.6,1,663.6,1,Ion [663.600549/663.600549],3.76,9776,3635,1
PE 40:0,PE,TQC_5,804.6,1,663.6,1,Ion [663.600549/663.600549],3.75,10781,2518,1
PE 40:0,PE,TQC_6,804.6,1,663.6,1,Ion [663.600549/663.600549],3.76,11295,3496,1
PE 40:0,PE,TQC_7,804.6,1,663.6,1,Ion [663.600549/663.600549],3.75,8252,1621,1
PE 40:0,PE,TQC_8,804.6,1,663.6,1,Ion [663.600549/663.600549],3.67,12298,3701,1
PE 40:0,PE,TQC_9,804.6,1,663.6,1,Ion [663.600549/663.600549],3.67,10131,3068,1
PE 40:0,PE,TQC_10,804.6,1,663.6,1,Ion [663.600549/663.600549],3.75,8730,2905,1
PE 40:0,PE,TQC_11,804.6,1,663.6,1,Ion [663.600549/663.600549],3.77,7626,1726,1
PE 40:0,PE,TQC_12,804.6,1,663.6,1,Ion [663.600549/663.600549],3.68,7234,2662,1
PE 40:5,PE,S1A,794.6,1,653.6,1,Ion [653.600549/653.600549],3.79,37596,982,1
PE 40:5,PE,S2A,794.6,1,653.6,1,Ion [653.600549/653.600549],3.79,40860,885,1
PE 40:5,PE,S3A,794.6,1,653.6,1,Ion [653.600549/653.600549],3.77,53781,1789,1
PE 40:5,PE,S4A,794.6,1,653.6,1,Ion [653.600549/653.600549],3.77,71328,1857,1
PE 40:5,PE,S5A,794.6,1,653.6,1,Ion [653.600549/653.600549],3.8,52179,1562,1
PE 40:5,PE,S6A,794.6,1,653.6,1,Ion [653.600549/653.600549],3.77,50782,2085,1
PE 40:5,PE,S7A,794.6,1,653.6,1,Ion [653.600549/653.600549],3.79,59076,1699,1
PE 40:5,PE,S8A,794.6,1,653.6,1,Ion [653.600549/653.600549],3.79,47537,1543,1
PE 40:5,PE,S9A,794.6,1,653.6,1,Ion [653.600549/653.600549],3.79,69735,1899,1
PE 40:5,PE,S10A,794.6,1,653.6,1,Ion [653.600549/653.600549],3.79,71762,845,1
PE 40:5,PE,S11A,794.6,1,653.6,1,Ion [653.600549/653.600549],3.77,113957,2197,1
PE 40:5,PE,S1B,794.6,1,653.6,1,Ion [653.600549/653.600549],3.8,29228,966,1
PE 40:5,PE,S2B,794.6,1,653.6,1,Ion [653.600549/653.600549],3.77,29898,1111,1
PE 40:5,PE,S3B,794.6,1,653.6,1,Ion [653.600549/653.600549],3.79,35147,1500,1
PE 40:5,PE,S4B,794.6,1,653.6,1,Ion [653.600549/653.600549],3.77,34844,1136,1
PE 40:5,PE,S5B,794.6,1,653.6,1,Ion [653.600549/653.600549],3.79,19503,1165,1
PE 40:5,PE,S6B,794.6,1,653.6,1,Ion [653.600549/653.600549],3.77,36944,1224,1
PE 40:5,PE,S7B,794.6,1,653.6,1,Ion [653.600549/653.600549],3.76,36795,1677,1
PE 40:5,PE,S8B,794.6,1,653.6,1,Ion [653.600549/653.600549],3.79,39803,754,1
PE 40:5,PE,S9B,794.6,1,653.6,1,Ion [653.600549/653.600549],3.77,53438,1137,1
PE 40:5,PE,S10B,794.6,1,653.6,1,Ion [653.600549/653.600549],3.77,50289,1162,1
PE 40:5,PE,S11B,794.6,1,653.6,1,Ion [653.600549/653.600549],3.79,42362,898,1
PE 40:5,PE,S1C,794.6,1,653.6,1,Ion [653.600549/653.600549],3.77,39683,1110,1
PE 40:5,PE,S2C,794.6,1,653.6,1,Ion [653.600549/653.600549],3.77,37480,932,1
PE 40:5,PE,S3C,794.6,1,653.6,1,Ion [653.600549/653.600549],3.79,41914,939,1
PE 40:5,PE,S4C,794.6,1,653.6,1,Ion [653.600549/653.600549],3.77,52840,1179,1
PE 40:5,PE,S5C,794.6,1,653.6,1,Ion [653.600549/653.600549],3.77,28391,1451,1
PE 40:5,PE,S6C,794.6,1,653.6,1,Ion [653.600549/653.600549],3.77,32906,747,1
PE 40:5,PE,S7C,794.6,1,653.6,1,Ion [653.600549/653.600549],3.77,33359,1275,1
PE 40:5,PE,S8C,794.6,1,653.6,1,Ion [653.600549/653.600549],3.77,41963,837,1
PE 40:5,PE,S9C,794.6,1,653.6,1,Ion [653.600549/653.600549],3.79,37173,1829,1
PE 40:5,PE,S10C,794.6,1,653.6,1,Ion [653.600549/653.600549],3.79,34440,1216,1
PE 40:5,PE,S11C,794.6,1,653.6,1,Ion [653.600549/653.600549],3.79,43534,1097,1
PE 40:5,PE,S1D,794.6,1,653.6,1,Ion [653.600549/653.600549],3.77,33624,1167,1
PE 40:5,PE,S2D,794.6,1,653.6,1,Ion [653.600549/653.600549],3.79,47593,1290,1
PE 40:5,PE,S3D,794.6,1,653.6,1,Ion [653.600549/653.600549],3.77,54700,1539,1
PE 40:5,PE,S4D,794.6,1,653.6,1,Ion [653.600549/653.600549],3.77,55829,1625,1
PE 40:5,PE,S5D,794.6,1,653.6,1,Ion [653.600549/653.600549],3.77,44161,821,1
PE 40:5,PE,S6D,794.6,1,653.6,1,Ion [653.600549/653.600549],3.79,33397,1212,1
PE 40:5,PE,S7D,794.6,1,653.6,1,Ion [653.600549/653.600549],3.79,53130,2382,1
PE 40:5,PE,S8D,794.6,1,653.6,1,Ion [653.600549/653.600549],3.77,46674,1297,1
PE 40:5,PE,S9D,794.6,1,653.6,1,Ion [653.600549/653.600549],3.77,45963,1231,1
PE 40:5,PE,S10D,794.6,1,653.6,1,Ion [653.600549/653.600549],3.77,54608,1108,1
PE 40:5,PE,S11D,794.6,1,653.6,1,Ion [653.600549/653.600549],3.77,64015,1459,1
PE 40:5,PE,Blank_1,794.6,1,653.6,1,Ion [653.600549/653.600549],3.81,264,452,1
PE 40:5,PE,Blank_2,794.6,1,653.6,1,Ion [653.600549/653.600549],#N/A,#N/A,#N/A,#N/A
PE 40:5,PE,TQC_1,794.6,1,653.6,1,Ion [653.600549/653.600549],3.76,59237,1533,1
PE 40:5,PE,TQC_2,794.6,1,653.6,1,Ion [653.600549/653.600549],3.76,51231,1579,1
PE 40:5,PE,TQC_3,794.6,1,653.6,1,Ion [653.600549/653.600549],3.76,42299,863,1
PE 40:5,PE,TQC_4,794.6,1,653.6,1,Ion [653.600549/653.600549],3.77,48863,1734,1
PE 40:5,PE,TQC_5,794.6,1,653.6,1,Ion [653.600549/653.600549],3.77,50902,1257,1
PE 40:5,PE,TQC_6,794.6,1,653.6,1,Ion [653.600549/653.600549],3.79,56321,1457,1
PE 40:5,PE,TQC_7,794.6,1,653.6,1,Ion [653.600549/653.600549],3.76,49288,959,1
PE 40:5,PE,TQC_8,794.6,1,653.6,1,Ion [653.600549/653.600549],3.79,41652,1363,1
PE 40:5,PE,TQC_9,794.6,1,653.6,1,Ion [653.600549/653.600549],3.77,34873,1186,1
PE 40:5,PE,TQC_10,794.6,1,653.6,1,Ion [653.600549/653.600549],3.77,41918,1480,1
PE 40:5,PE,TQC_11,794.6,1,653.6,1,Ion [653.600549/653.600549],3.79,41676,1534,1
PE 40:5,PE,TQC_12,794.6,1,653.6,1,Ion [653.600549/653.600549],3.79,33021,858,1
PE 40:6,PE,S1A,792.6,1,651.5,1,Ion [651.500549/651.500549],3.77,112574,1904,1
PE 40:6,PE,S2A,792.6,1,651.5,1,Ion [651.500549/651.500549],3.79,129035,2483,1
PE 40:6,PE,S3A,792.6,1,651.5,1,Ion [651.500549/651.500549],3.77,118277,2932,1
PE 40:6,PE,S4A,792.6,1,651.5,1,Ion [651.500549/651.500549],3.77,138463,2848,1
PE 40:6,PE,S5A,792.6,1,651.5,1,Ion [651.500549/651.500549],3.77,122526,1816,1
PE 40:6,PE,S6A,792.6,1,651.5,1,Ion [651.500549/651.500549],3.77,98995,2935,1
PE 40:6,PE,S7A,792.6,1,651.5,1,Ion [651.500549/651.500549],3.77,137517,2968,1
PE 40:6,PE,S8A,792.6,1,651.5,1,Ion [651.500549/651.500549],3.77,130848,3989,1
PE 40:6,PE,S9A,792.6,1,651.5,1,Ion [651.500549/651.500549],3.77,168181,2353,1
PE 40:6,PE,S10A,792.6,1,651.5,1,Ion [651.500549/651.500549],3.77,203897,3327,1
PE 40:6,PE,S11A,792.6,1,651.5,1,Ion [651.500549/651.500549],3.77,201328,4363,1
PE 40:6,PE,S1B,792.6,1,651.5,1,Ion [651.500549/651.500549],3.77,65726,1211,1
PE 40:6,PE,S2B,792.6,1,651.5,1,Ion [651.500549/651.500549],3.77,90483,2230,1
PE 40:6,PE,S3B,792.6,1,651.5,1,Ion [651.500549/651.500549],3.77,89105,1510,1
PE 40:6,PE,S4B,792.6,1,651.5,1,Ion [651.500549/651.500549],3.76,97003,2678,1
PE 40:6,PE,S5B,792.6,1,651.5,1,Ion [651.500549/651.500549],3.77,61841,1855,1
PE 40:6,PE,S6B,792.6,1,651.5,1,Ion [651.500549/651.500549],3.77,104160,2507,1
PE 40:6,PE,S7B,792.6,1,651.5,1,Ion [651.500549/651.500549],3.77,81444,1460,1
PE 40:6,PE,S8B,792.6,1,651.5,1,Ion [651.500549/651.500549],3.77,101477,2238,1
PE 40:6,PE,S9B,792.6,1,651.5,1,Ion [651.500549/651.500549],3.77,121778,2283,1
PE 40:6,PE,S10B,792.6,1,651.5,1,Ion [651.500549/651.500549],3.77,126283,1601,1
PE 40:6,PE,S11B,792.6,1,651.5,1,Ion [651.500549/651.500549],3.77,117822,2427,1
PE 40:6,PE,S1C,792.6,1,651.5,1,Ion [651.500549/651.500549],3.77,80210,2346,1
PE 40:6,PE,S2C,792.6,1,651.5,1,Ion [651.500549/651.500549],3.77,124244,1643,1
PE 40:6,PE,S3C,792.6,1,651.5,1,Ion [651.500549/651.500549],3.77,96520,2176,1
PE 40:6,PE,S4C,792.6,1,651.5,1,Ion [651.500549/651.500549],3.77,127523,2073,1
PE 40:6,PE,S5C,792.6,1,651.5,1,Ion [651.500549/651.500549],3.77,73477,1811,1
PE 40:6,PE,S6C,792.6,1,651.5,1,Ion [651.500549/651.500549],3.79,99811,2021,1
PE 40:6,PE,S7C,792.6,1,651.5,1,Ion [651.500549/651.500549],3.77,69303,1664,1
PE 40:6,PE,S8C,792.6,1,651.5,1,Ion [651.500549/651.500549],3.77,98279,2569,1
PE 40:6,PE,S9C,792.6,1,651.5,1,Ion [651.500549/651.500549],3.79,129691,3028,1
PE 40:6,PE,S10C,792.6,1,651.5,1,Ion [651.500549/651.500549],3.79,135713,2392,1
PE 40:6,PE,S11C,792.6,1,651.5,1,Ion [651.500549/651.500549],3.77,126882,1915,1
PE 40:6,PE,S1D,792.6,1,651.5,1,Ion [651.500549/651.500549],3.77,119534,1988,1
PE 40:6,PE,S2D,792.6,1,651.5,1,Ion [651.500549/651.500549],3.77,131525,1410,1
PE 40:6,PE,S3D,792.6,1,651.5,1,Ion [651.500549/651.500549],3.77,157575,3587,1
PE 40:6,PE,S4D,792.6,1,651.5,1,Ion [651.500549/651.500549],3.77,134257,3279,1
PE 40:6,PE,S5D,792.6,1,651.5,1,Ion [651.500549/651.500549],3.77,158338,2721,1
PE 40:6,PE,S6D,792.6,1,651.5,1,Ion [651.500549/651.500549],3.77,114815,1836,1
PE 40:6,PE,S7D,792.6,1,651.5,1,Ion [651.500549/651.500549],3.77,137263,2574,1
PE 40:6,PE,S8D,792.6,1,651.5,1,Ion [651.500549/651.500549],3.77,148037,2893,1
PE 40:6,PE,S9D,792.6,1,651.5,1,Ion [651.500549/651.500549],3.79,156178,5563,1
PE 40:6,PE,S10D,792.6,1,651.5,1,Ion [651.500549/651.500549],3.77,144118,2606,1
PE 40:6,PE,S11D,792.6,1,651.5,1,Ion [651.500549/651.500549],3.77,159355,3216,1
PE 40:6,PE,Blank_1,792.6,1,651.5,1,Ion [651.500549/651.500549],3.83,115,531,1
PE 40:6,PE,Blank_2,792.6,1,651.5,1,Ion [651.500549/651.500549],4.03,10,826,1
PE 40:6,PE,TQC_1,792.6,1,651.5,1,Ion [651.500549/651.500549],3.76,138027,2886,1
PE 40:6,PE,TQC_2,792.6,1,651.5,1,Ion [651.500549/651.500549],3.77,141436,2196,1
PE 40:6,PE,TQC_3,792.6,1,651.5,1,Ion [651.500549/651.500549],3.76,140069,865,1
PE 40:6,PE,TQC_4,792.6,1,651.5,1,Ion [651.500549/651.500549],3.77,138577,1584,1
PE 40:6,PE,TQC_5,792.6,1,651.5,1,Ion [651.500549/651.500549],3.76,173757,2286,1
PE 40:6,PE,TQC_6,792.6,1,651.5,1,Ion [651.500549/651.500549],3.77,142981,1558,1
PE 40:6,PE,TQC_7,792.6,1,651.5,1,Ion [651.500549/651.500549],3.77,129305,1754,1
PE 40:6,PE,TQC_8,792.6,1,651.5,1,Ion [651.500549/651.500549],3.77,138604,1993,1
PE 40:6,PE,TQC_9,792.6,1,651.5,1,Ion [651.500549/651.500549],3.77,144534,2028,1
PE 40:6,PE,TQC_10,792.6,1,651.5,1,Ion [651.500549/651.500549],3.77,132996,1856,1
PE 40:6,PE,TQC_11,792.6,1,651.5,1,Ion [651.500549/651.500549],3.77,103160,1148,1
PE 40:6,PE,TQC_12,792.6,1,651.5,1,Ion [651.500549/651.500549],3.77,105435,1412,1
PE 40:7,PE,S1A,790.5,1,649.5,1,Ion [649.500549/649.500549],3.76,64496,1645,1
PE 40:7,PE,S2A,790.5,1,649.5,1,Ion [649.500549/649.500549],3.76,92211,4104,1
PE 40:7,PE,S3A,790.5,1,649.5,1,Ion [649.500549/649.500549],3.76,83220,2129,1
PE 40:7,PE,S4A,790.5,1,649.5,1,Ion [649.500549/649.500549],3.76,77429,1630,1
PE 40:7,PE,S5A,790.5,1,649.5,1,Ion [649.500549/649.500549],3.76,85386,2473,1
PE 40:7,PE,S6A,790.5,1,649.5,1,Ion [649.500549/649.500549],3.76,53705,1619,1
PE 40:7,PE,S7A,790.5,1,649.5,1,Ion [649.500549/649.500549],3.76,84776,1791,1
PE 40:7,PE,S8A,790.5,1,649.5,1,Ion [649.500549/649.500549],3.77,94178,1906,1
PE 40:7,PE,S9A,790.5,1,649.5,1,Ion [649.500549/649.500549],3.76,120238,3087,1
PE 40:7,PE,S10A,790.5,1,649.5,1,Ion [649.500549/649.500549],3.76,134880,3120,1
PE 40:7,PE,S11A,790.5,1,649.5,1,Ion [649.500549/649.500549],3.76,186728,2422,1
PE 40:7,PE,S1B,790.5,1,649.5,1,Ion [649.500549/649.500549],3.76,64589,1354,1
PE 40:7,PE,S2B,790.5,1,649.5,1,Ion [649.500549/649.500549],3.76,51624,1800,1
PE 40:7,PE,S3B,790.5,1,649.5,1,Ion [649.500549/649.500549],3.76,83292,668,1
PE 40:7,PE,S4B,790.5,1,649.5,1,Ion [649.500549/649.500549],3.76,89160,2105,1
PE 40:7,PE,S5B,790.5,1,649.5,1,Ion [649.500549/649.500549],3.76,44617,1482,1
PE 40:7,PE,S6B,790.5,1,649.5,1,Ion [649.500549/649.500549],3.76,79101,2432,1
PE 40:7,PE,S7B,790.5,1,649.5,1,Ion [649.500549/649.500549],3.76,122376,824,1
PE 40:7,PE,S8B,790.5,1,649.5,1,Ion [649.500549/649.500549],3.77,82805,2026,1
PE 40:7,PE,S9B,790.5,1,649.5,1,Ion [649.500549/649.500549],3.76,104606,1164,1
PE 40:7,PE,S10B,790.5,1,649.5,1,Ion [649.500549/649.500549],3.77,86378,1425,1
PE 40:7,PE,S11B,790.5,1,649.5,1,Ion [649.500549/649.500549],3.76,89681,2026,1
PE 40:7,PE,S1C,790.5,1,649.5,1,Ion [649.500549/649.500549],3.76,38870,1160,1
PE 40:7,PE,S2C,790.5,1,649.5,1,Ion [649.500549/649.500549],3.76,41811,1476,1
PE 40:7,PE,S3C,790.5,1,649.5,1,Ion [649.500549/649.500549],3.76,48459,923,1
PE 40:7,PE,S4C,790.5,1,649.5,1,Ion [649.500549/649.500549],3.76,69111,1199,1
